name,city,cuisines,cost,online_delivery,rating,votes,value_score
Pind Balluchi,New Delhi,"North Indian, Mughlai",850,Yes,2.6,192,3.058823529411765
Rumours,New Delhi,"North Indian, Chinese, Italian",1000,No,3.4,232,3.4
Spice Grill,New Delhi,"North Indian, Mughlai, Chinese, Continental",1300,Yes,3.2,177,2.4615384615384617
Utopia,New Delhi,"North Indian, Mediterranean, Continental",1500,No,3.2,286,2.1333333333333333
Aroma Rest O Bar,New Delhi,"North Indian, Mughlai, Chinese",800,Yes,3.6,306,4.500000000000001
Cafe Shloka,New Delhi,"Cafe, Italian, Chinese, North Indian",1000,Yes,3.5,63,3.5
Chawla's Tandoori Junction,New Delhi,North Indian,800,No,3.5,159,4.375
Desi Villa,New Delhi,"South Indian, North Indian, Chinese",800,No,3.7,28,4.625000000000001
Kanwarji's,New Delhi,"Street Food, Mithai",400,No,3.5,40,8.75
Palomino,New Delhi,"North Indian, Mughlai, Continental, Chinese",1600,Yes,3.7,213,2.3125000000000004
Raasa The Luxuriate Fine Dine,New Delhi,"North Indian, Mughlai, Chinese",1150,Yes,3.7,160,3.2173913043478266
Shiv Tikki Wala,New Delhi,"Street Food, North Indian",250,No,3.8,300,15.2
The Barbeque Company,New Delhi,"North Indian, Chinese, Continental",1300,No,3.8,248,2.923076923076923
The Wrap Factory,New Delhi,Fast Food,250,No,3.6,109,14.4
Urban Punjab,New Delhi,"North Indian, Chinese",750,No,3.5,132,4.666666666666667
Classic,New Delhi,"Desserts, Fast Food, Ice Cream",250,No,4.0,95,16.0
Goosebumps,New Delhi,"Ice Cream, Desserts",300,Yes,4.0,292,13.333333333333334
Adyar Ananda Bhavan,New Delhi,"South Indian, North Indian, Chinese, Street Food, Fast Food",500,No,2.8,39,5.6
Amma Mess,New Delhi,"South Indian, North Indian",250,No,3.4,68,13.6
Amritsari Chaap Corner,New Delhi,North Indian,200,No,2.9,92,14.499999999999998
Aroma Spice,New Delhi,"North Indian, Chinese",800,No,3.4,51,4.25
Boheme Cafe Bar,New Delhi,"North Indian, Chinese, Continental, Italian",1100,Yes,3.2,142,2.909090909090909
Cafe Coffee Day,New Delhi,Cafe,450,No,2.6,21,5.777777777777779
Chinese King,New Delhi,"Chinese, North Indian, Mughlai",450,Yes,2.5,71,5.555555555555555
Chopsuey,New Delhi,"Chinese, North Indian",600,Yes,3.2,71,5.333333333333334
Chowringhee,New Delhi,"North Indian, Chinese",600,Yes,3.4,122,5.666666666666666
Crossroad Bar and Restaurant,New Delhi,"North Indian, Chinese, Mughlai",700,No,3.0,39,4.285714285714286
Domino's Pizza,New Delhi,"Pizza, Fast Food",700,No,3.4,43,4.857142857142857
Giani's,New Delhi,"Ice Cream, Desserts",400,Yes,3.4,38,8.5
Giani,New Delhi,"Ice Cream, Desserts",400,Yes,2.7,39,6.750000000000001
Gulnar Bar Be Que,New Delhi,"North Indian, Chinese",700,Yes,3.1,73,4.428571428571429
Kwality Bengali Sweets,New Delhi,"Desserts, Mithai",200,No,2.9,10,14.499999999999998
Little Chef,New Delhi,"North Indian, Mughlai, Chinese, Fast Food",500,Yes,2.7,32,5.4
M J Dosa Corner,New Delhi,South Indian,150,No,2.9,36,19.333333333333336
Moolchand's,New Delhi,"North Indian, South Indian, Chinese, Fast Food",450,No,3.3,36,7.333333333333333
New Angaar Hyderabadi,New Delhi,Hyderabadi,750,Yes,3.1,134,4.133333333333334
New Frontier Hotel,New Delhi,North Indian,350,No,3.3,55,9.428571428571429
Oberoi Biryani,New Delhi,"North Indian, Mughlai",600,No,2.9,90,4.833333333333334
Om Ji Om,New Delhi,North Indian,500,No,3.2,60,6.4
Om Saravana Bhavan,New Delhi,South Indian,400,No,2.7,47,6.750000000000001
Pindi Meat,New Delhi,North Indian,300,No,3.4,43,11.333333333333332
Punjab Sweet Corner,New Delhi,"Fast Food, North Indian, South Indian, Chinese, Street Food, Mithai",350,No,3.3,236,9.428571428571429
R1 Lounge,New Delhi,"North Indian, Mughlai, Chinese",1100,Yes,2.6,31,2.3636363636363638
R1 Take Away,New Delhi,"North Indian, Mughlai, Chinese",700,Yes,2.5,38,3.571428571428571
Raffles,New Delhi,"Fast Food, North Indian, Chinese",800,No,3.1,123,3.875
Raj Sweets,New Delhi,Mithai,150,No,2.8,9,18.666666666666664
Ramas Cafe,New Delhi,"South Indian, Chinese, North Indian",350,No,3.3,70,9.428571428571429
Sandoz,New Delhi,"North Indian, Chinese",550,No,3.4,114,6.181818181818182
Sandoz,New Delhi,"North Indian, Chinese",550,No,2.7,56,4.90909090909091
Shudh,New Delhi,"North Indian, Chinese, South Indian",600,Yes,3.1,247,5.166666666666667
Southy,New Delhi,South Indian,450,Yes,3.1,90,6.888888888888889
Spicy by Nature,New Delhi,"North Indian, Mughlai, Chinese",900,No,2.7,84,3.0
Spicy N Karara,New Delhi,"North Indian, Chinese, Fast Food",650,Yes,3.3,93,5.076923076923077
Spooky Sky,New Delhi,"Italian, Chinese, North Indian",650,Yes,3.4,44,5.230769230769231
Sri Krishna Udupi,New Delhi,South Indian,400,No,3.0,27,7.5
Tempting Restaurant,New Delhi,"Chinese, Mughlai, North Indian",750,Yes,2.7,68,3.6000000000000005
The Smokin' Grill by The Flashback,New Delhi,Fast Food,400,Yes,3.3,23,8.25
Three Tuns,New Delhi,"European, Italian, Thai, Chinese, North Indian",1400,No,3.2,30,2.285714285714286
Wah Ji Wah,New Delhi,"North Indian, Chinese",500,Yes,2.5,69,5.0
Wow! Momo,New Delhi,"Tibetan, Fast Food",350,No,2.6,41,7.428571428571429
Wrap & Roll,New Delhi,"Fast Food, Chinese",400,Yes,3.4,36,8.5
Anjlika Pastry Shop,New Delhi,"Bakery, Desserts, Fast Food",400,No,3.6,179,9.000000000000002
Bakeology,New Delhi,"Bakery, Desserts",450,No,3.5,22,7.777777777777778
Changezi Chicken,New Delhi,"North Indian, Mughlai",650,Yes,3.7,456,5.6923076923076925
Chargrill Resto Bar,New Delhi,"North Indian, European, South Indian",900,Yes,3.6,43,4.0
Chowringhee,New Delhi,Fast Food,200,Yes,3.7,120,18.500000000000004
Glenz Cafe N Bakers,New Delhi,"Cafe, Fast Food, Desserts",700,Yes,3.8,230,5.428571428571429
Happy2Bake,New Delhi,Bakery,300,Yes,3.5,26,11.666666666666668
Nazeer Foods,New Delhi,"Mughlai, North Indian",600,Yes,3.5,27,5.833333333333334
Pakode Ki Dukaan,New Delhi,Street Food,50,No,3.6,35,72.00000000000001
Peshawari Chicken Corner,New Delhi,North Indian,500,Yes,3.6,76,7.2
Prem Dhaba,New Delhi,North Indian,650,No,3.7,177,5.6923076923076925
Ravi Raj Di Kulfi,New Delhi,Desserts,150,No,3.6,99,24.0
Shawarma King's,New Delhi,Fast Food,250,Yes,3.7,136,14.8
Shri Rama Restaurant,New Delhi,"North Indian, Chinese",600,Yes,3.5,72,5.833333333333334
Sri Balaji,New Delhi,"South Indian, North Indian",600,No,3.5,88,5.833333333333334
Standard Burfee,New Delhi,"Mithai, Street Food",200,No,3.8,100,19.0
Subway,New Delhi,"American, Fast Food, Salad, Healthy Food",500,No,3.6,118,7.2
Suruchi,New Delhi,"Gujarati, Rajasthani, North Indian, Fast Food",700,Yes,3.8,603,5.428571428571429
Tera Hotel,New Delhi,North Indian,350,No,3.5,149,10.0
The Diet Kitchen,New Delhi,"Continental, Healthy Food",700,Yes,3.7,39,5.285714285714286
The Spot,New Delhi,Chinese,350,No,3.5,109,10.0
Wrapss,New Delhi,"Chinese, Fast Food",350,Yes,3.5,214,10.0
Wrapss,New Delhi,"Chinese, Fast Food",350,Yes,3.5,64,10.0
Cafe Coffee Day,New Delhi,Cafe,450,No,2.3,32,5.111111111111111
Jade Garden,New Delhi,Finger Food,1000,No,2.4,52,2.4
Art of Spices,New Delhi,"Fast Food, North Indian, Mughlai",500,No,4.0,841,8.0
Sindhi Corner,New Delhi,Street Food,200,No,4.0,74,20.0
The Feast House,New Delhi,"Continental, North Indian, American, Italian, Mexican",1050,No,4.3,142,4.095238095238096
Zaffran,New Delhi,"North Indian, Mughlai",2000,No,4.5,524,2.25
McDonald's,New Delhi,"Fast Food, Burger",500,No,3.3,132,6.6
Captain Grub,New Delhi,"American, Fast Food",1000,Yes,3.1,18,3.1
M:Eat by Blanco,New Delhi,"Bakery, Desserts",300,No,3.3,29,11.0
Omazoni,New Delhi,"North Indian, Chinese, Mexican, Lebanese, Italian, Fast Food",650,Yes,2.5,120,3.8461538461538463
Prabhu Chaat Bhandar,New Delhi,Street Food,150,No,3.2,242,21.333333333333336
Sugar & Spice - Le Marche,New Delhi,"Bakery, Fast Food",800,No,3.3,89,4.125
Big Chill,New Delhi,"Italian, Continental, European, Cafe",1500,No,4.5,4986,3.0
Big Chill,New Delhi,"Italian, Continental, European, Cafe",1500,No,4.6,1569,3.0666666666666664
Amici Cafe,New Delhi,"Cafe, Pizza, Italian",1200,Yes,3.8,863,3.1666666666666665
Azam's Mughlai,New Delhi,Mughlai,600,No,3.9,157,6.5
Boombox Cafe,New Delhi,"American, Italian, North Indian, Chinese, Lebanese",2000,No,3.6,1428,1.8
Cafe Illuminatii,New Delhi,"Continental, Kashmiri, Italian, North Indian, Moroccan",2500,Yes,3.6,300,1.4400000000000002
Cafe Turtle,New Delhi,"Cafe, Italian, Lebanese",1000,No,3.6,574,3.6
China Fare,New Delhi,Chinese,1000,No,3.7,243,3.7
Chokola,New Delhi,"Cafe, Desserts, Bakery",700,Yes,3.8,391,5.428571428571429
Cravings By Arshi Dhupia,New Delhi,"Bakery, Desserts, Fast Food",800,No,3.6,29,4.500000000000001
Harry's Bar + Cafe,New Delhi,"Mediterranean, American, Asian",1700,No,3.7,395,2.176470588235294
Khan Chacha,New Delhi,"Mughlai, North Indian",650,No,3.7,2860,5.6923076923076925
La Bodega,New Delhi,Mexican,1700,Yes,3.6,505,2.11764705882353
La Vie,New Delhi,"Italian, European",1400,Yes,3.9,454,2.7857142857142856
Latitude 28,New Delhi,"American, Continental, Italian",2000,No,3.8,203,1.9
Laziz Kabab (Subhash Restaurant),New Delhi,Mughlai,400,No,3.7,79,9.250000000000002
Mr. Choy,New Delhi,"Seafood, Chinese, Japanese, Vietnamese, Asian, Thai",1200,No,3.9,287,3.25
Public Affair,New Delhi,European,2100,No,3.8,199,1.8095238095238095
Qureshi Kabab,New Delhi,Mughlai,450,No,3.5,17,7.777777777777778
Side Wok,New Delhi,"Burmese, Chinese, Japanese, Malaysian, Thai",2000,Yes,3.9,372,1.95
Subway,New Delhi,"American, Fast Food, Salad, Healthy Food",500,Yes,3.7,188,7.4
t Lounge by Dilmah,New Delhi,"Cafe, Tea, Desserts",800,No,3.6,34,4.500000000000001
The Blue Door Cafe,New Delhi,"Italian, French, European, Cafe",1700,No,3.7,774,2.176470588235294
The Coffee Bean & Tea Leaf,New Delhi,Cafe,700,No,3.8,256,5.428571428571429
Town Hall,New Delhi,"Japanese, Thai, Italian, Asian",2500,No,3.8,1186,1.5199999999999998
Wok  In The Clouds,New Delhi,"Chinese, Thai, Continental, North Indian",2000,Yes,3.8,669,1.9
Civil House,New Delhi,"European, Continental, Pizza",1700,No,4.2,113,2.4705882352941178
L'Opera,New Delhi,"Bakery, Desserts, Fast Food",400,Yes,4.0,518,10.0
Mamagoto,New Delhi,"Asian, Thai, Chinese",1600,Yes,4.1,1330,2.5624999999999996
Out Of The Box,New Delhi,"North Indian, Lebanese, Mexican, Asian, Italian, American, European",1550,No,4.0,1203,2.5806451612903225
Parallel,New Delhi,"Continental, American",2000,No,4.0,79,2.0
Perch Wine & Coffee Bar,New Delhi,"Cafe, European",2000,No,4.2,551,2.1
Smoke House Deli,New Delhi,"Italian, European, Cafe",1650,No,4.0,1093,2.4242424242424243
Smokey's BBQ and Grill,New Delhi,"American, European",2100,Yes,4.2,578,2.0
SodaBottleOpenerWala,New Delhi,"Parsi, Iranian",1300,No,4.2,1914,3.2307692307692313
The Artful Baker,New Delhi,"Bakery, Fast Food",600,No,4.0,220,6.666666666666667
The Big Chill Cakery,New Delhi,"Bakery, Desserts",700,No,4.4,912,6.285714285714286
The Chatter House,New Delhi,"Finger Food, Italian, North Indian",1800,No,4.2,436,2.3333333333333335
Amaze Dining,New Delhi,"North Indian, Chinese",1100,No,3.1,10,2.8181818181818183
Amritsari Naan & Kulcha,New Delhi,North Indian,250,No,3.1,12,12.4
Bangla Sweets,New Delhi,"Mithai, North Indian, South Indian, Chinese, Bakery",450,Yes,3.3,13,7.333333333333333
Bj's Lounge & Cafe,New Delhi,"North Indian, Chinese",700,Yes,3.0,11,4.285714285714286
BTW,New Delhi,"Street Food, South Indian, Mithai",400,No,3.2,19,8.0
Cabana's Kabab & Curry's,New Delhi,"North Indian, Mughlai, Chinese",450,No,3.3,73,7.333333333333333
Cafe Coffee Day,New Delhi,Cafe,450,No,3.2,23,7.111111111111112
Chaap Point,New Delhi,Fast Food,150,No,3.2,11,21.333333333333336
Chicken Chilli Corner,New Delhi,"Chinese, North Indian",500,No,3.1,10,6.2
Chinese Dragon,New Delhi,"Chinese, Fast Food",550,No,2.6,49,4.7272727272727275
Copper Restro Bar,New Delhi,"North Indian, Chinese, Continental",1200,No,2.8,15,2.333333333333333
Corner Sweets,New Delhi,"Mithai, Street Food",200,No,3.2,100,16.0
D'Casa,New Delhi,"North Indian, Chinese, Italian, Fast Food",1100,No,2.7,63,2.454545454545455
Delhi 15,New Delhi,"North Indian, Mughlai, Chinese",800,Yes,2.7,45,3.3750000000000004
Dialogue Lounge & Cafí©,New Delhi,"Cafe, Continental",750,No,3.0,4,4.0
Domino's Pizza,New Delhi,"Pizza, Fast Food",700,No,3.3,57,4.714285714285714
Flavours From Heaven,New Delhi,"North Indian, Chinese",650,No,3.3,12,5.076923076923077
Flavours Of Biryani,New Delhi,"Biryani, Mughlai",400,Yes,3.3,35,8.25
Flirty Momo's,New Delhi,Chinese,350,Yes,3.0,6,8.571428571428571
Gedi Grill,New Delhi,"North Indian, Mughlai, Chinese",700,No,3.4,143,4.857142857142857
Green Chick Chop,New Delhi,"Raw Meats, North Indian, Fast Food",350,No,2.7,23,7.714285714285715
Indian Bites,New Delhi,"North Indian, Chinese, Continental",550,Yes,2.7,41,4.90909090909091
Karan's Vaishno Dhaba,New Delhi,North Indian,300,Yes,3.2,29,10.666666666666668
Le Swaadik,New Delhi,"North Indian, Chinese",500,No,3.3,13,6.6
Let's Meet Up,New Delhi,"Fast Food, Bakery",350,No,3.2,16,9.142857142857144
Madan's Kabab Centre,New Delhi,"North Indian, Mughlai",600,No,3.2,31,5.333333333333334
Midnight Fries,New Delhi,"Chinese, Italian, Fast Food",550,Yes,2.7,46,4.90909090909091
Moradabadi Biryani,New Delhi,"Lucknowi, Biryani",300,No,3.1,9,10.333333333333334
Namdhari's Icecream & Bakers,New Delhi,"Desserts, Bakery, Fast Food",300,No,2.8,23,9.333333333333332
Pahariya Chicken Corner,New Delhi,"Raw Meats, Fast Food",400,No,3.1,7,7.75
Pahariya Chicken,New Delhi,North Indian,450,No,2.7,15,6.0
Pappi Machhi Wala,New Delhi,North Indian,450,No,3.2,9,7.111111111111112
Pizza Hut Delivery,New Delhi,"Italian, Pizza, Fast Food",800,Yes,2.6,67,3.2500000000000004
Polka Cakes & Coffee,New Delhi,"Fast Food, Chinese, Bakery",400,No,3.3,17,8.25
Punjabi Joint,New Delhi,"Mughlai, North Indian, Chinese",600,No,2.8,4,4.666666666666666
Rain Tree Grill,New Delhi,"North Indian, Chinese, Mughlai",1200,Yes,3.2,74,2.666666666666667
Resunga Food Corner,New Delhi,"Chinese, Mughlai",600,No,3.0,5,5.0
Shri Ram Poori Wale,New Delhi,Street Food,50,No,2.8,8,55.99999999999999
Supa's Restaurant,New Delhi,"North Indian, Chinese",800,No,3.2,50,4.0
Swad Fast Food,New Delhi,"Chinese, South Indian",300,No,2.9,16,9.666666666666668
Syall Kotian Da Dhaba,New Delhi,North Indian,600,No,3.0,20,5.0
The Krib,New Delhi,"Italian, Continental",2500,No,3.2,14,1.28
Turtle Bay,New Delhi,"North Indian, Chinese, Fast Food",1100,No,3.4,74,3.090909090909091
Yakooz,New Delhi,"Hyderabadi, North Indian",550,No,3.1,20,5.636363636363637
Above & Beyond,New Delhi,"North Indian, Chinese, Mughlai, Continental",1200,Yes,3.5,133,2.916666666666667
Bawa Chicken,New Delhi,"North Indian, Mughlai, Chinese",650,No,3.5,98,5.384615384615384
Chatore,New Delhi,Street Food,250,No,3.6,26,14.4
Chocomore,New Delhi,Bakery,500,No,3.7,68,7.4
Clay 1 Grill,New Delhi,"North Indian, Mughlai",1000,No,3.6,283,3.6
Firangi Island,New Delhi,"North Indian, Chinese, Continental, Italian",1200,No,3.5,21,2.916666666666667
Jeet Chaat Bhandar,New Delhi,Street Food,150,No,3.5,23,23.333333333333336
Mr. Grill,New Delhi,"North Indian, Chinese",600,Yes,3.6,55,6.0
Tikka Junction,New Delhi,"North Indian, Chinese",750,Yes,3.5,102,4.666666666666667
Momos Hut & Chinese Food,New Delhi,"Chinese, Fast Food",500,No,2.4,20,4.8
Wah Ji Wah,New Delhi,North Indian,350,No,2.1,54,6.0
Yo! China,New Delhi,Chinese,800,Yes,2.4,39,3.0
Aapki Apni Rasoi,New Delhi,North Indian,200,No,2.9,6,14.499999999999998
Aapki Rasoi,New Delhi,North Indian,250,No,3.0,15,12.0
Advance Bakery,New Delhi,"Bakery, Fast Food, Street Food",200,No,2.9,7,14.499999999999998
Apni Rasoi,New Delhi,"North Indian, Chinese",300,No,2.9,16,9.666666666666668
Bakeyard,New Delhi,Bakery,300,No,3.0,6,10.0
Bharat Chicken Inn Foods,New Delhi,Mughlai,400,No,2.9,9,7.249999999999999
Bobby Veg Corner,New Delhi,Chinese,350,No,2.9,5,8.285714285714285
Brunch Point,New Delhi,North Indian,150,No,2.9,4,19.333333333333336
Bunty Dhaba,New Delhi,"North Indian, Chinese",500,Yes,2.5,50,5.0
Chandni Chowk Ka Sonu Parathe Wala,New Delhi,Street Food,100,No,3.1,12,31.0
Chankya,New Delhi,"North Indian, Fast Food, South Indian",500,No,3.2,79,6.4
Chaudhary Di Hatti,New Delhi,"Desserts, Street Food",150,No,3.3,20,22.0
Cook Du Kdu,New Delhi,"North Indian, Chinese, Mughlai",650,Yes,3.2,52,4.923076923076923
Daawat Restaurant,New Delhi,"North Indian, Chinese, South Indian",500,Yes,3.3,26,6.6
Delhi Dairy,New Delhi,"Fast Food, North Indian, South Indian, Chinese, Bakery",350,No,3.2,11,9.142857142857144
Domino's Pizza,New Delhi,"Pizza, Fast Food",700,No,2.9,13,4.142857142857142
Domino's Pizza,New Delhi,"Pizza, Fast Food",700,No,3.1,75,4.428571428571429
F 2 Pastry Shop,New Delhi,"Bakery, Fast Food",150,No,3.3,26,22.0
Food Villa,New Delhi,"North Indian, Chinese",700,No,2.9,10,4.142857142857142
Goosebumps,New Delhi,"Ice Cream, Desserts",300,No,3.2,6,10.666666666666668
Gulab,New Delhi,"Mithai, North Indian",500,No,3.3,12,6.6
Health Buzzz,New Delhi,Healthy Food,350,Yes,3.1,22,8.857142857142858
Jain Dhaba,New Delhi,North Indian,400,No,3.2,30,8.0
Jeeta Kulfi Walle,New Delhi,Desserts,100,No,3.3,12,33.0
Kamal Meat House,New Delhi,North Indian,400,No,2.6,15,6.500000000000001
Katyani Rasoi,New Delhi,North Indian,300,No,3.2,10,10.666666666666668
Magic Masala,New Delhi,"North Indian, South Indian",400,No,3.0,11,7.5
Masala Magic,New Delhi,"North Indian, South Indian, Fast Food",400,No,3.0,16,7.5
Mother Sweets,New Delhi,Mithai,100,No,3.4,15,34.0
Panj Taara,New Delhi,North Indian,600,No,3.1,8,5.166666666666667
Prince Fried N Grilled Chicken,New Delhi,North Indian,450,No,2.7,18,6.0
Punjabi's Veg Grill,New Delhi,"North Indian, Fast Food",400,No,3.1,10,7.75
Raja Chat Corner,New Delhi,Street Food,100,No,3.3,20,33.0
Rajshree,New Delhi,"North Indian, Chinese",550,No,3.3,16,5.999999999999999
Sachdeva Chicken Corner,New Delhi,North Indian,500,No,3.4,39,6.8
Shree Rathnam,New Delhi,"South Indian, North Indian, Chinese",800,Yes,2.9,66,3.6249999999999996
Sialkot,New Delhi,North Indian,250,No,3.1,7,12.4
Singh-O-Singh Kebabs,New Delhi,"North Indian, Mughlai",500,Yes,3.1,54,6.2
Super Snacks,New Delhi,"South Indian, Fast Food, Street Food",500,No,3.1,44,6.2
Tandoori Night,New Delhi,"North Indian, Mughlai",600,No,3.1,15,5.166666666666667
The Chaupal Bar And Restaurant,New Delhi,"Chinese, North Indian",800,No,2.9,14,3.6249999999999996
The Grill Point,New Delhi,"Chinese, Mughlai, North Indian",350,No,3.0,4,8.571428571428571
The Roll Hut,New Delhi,"Chinese, Fast Food",200,No,3.1,13,15.5
Triveni,New Delhi,"North Indian, South Indian, Chinese, Fast Food",300,No,3.2,31,10.666666666666668
Gokul Foods,New Delhi,"North Indian, Chinese",550,No,3.6,22,6.545454545454545
Papa Pizza,New Delhi,"Pizza, Fast Food",450,No,3.5,21,7.777777777777778
Rainbows,New Delhi,"Bakery, Fast Food",400,Yes,3.1,10,7.75
The Nest,New Delhi,"Continental, Italian, North Indian",2200,No,3.5,218,1.590909090909091
Ambersari Dhaba,New Delhi,Fast Food,250,No,3.4,44,13.6
Arabian Knites,New Delhi,"Cafe, Chinese",500,No,3.0,7,6.0
Aryan's Rajasthani Pyaz Ki Kachori,New Delhi,Street Food,100,No,3.1,4,31.0
Aviram's Chinese Kitchen,New Delhi,"Chinese, Fast Food",250,Yes,2.7,4,10.8
Bhagwan Sweets,New Delhi,"Mithai, North Indian, Chinese, Street Food",250,No,2.8,8,11.2
Chawla,New Delhi,"North Indian, Chinese",400,Yes,2.7,7,6.750000000000001
Chinese Hut,New Delhi,"Chinese, Fast Food",450,Yes,3.2,56,7.111111111111112
Flavourz,New Delhi,Fast Food,150,Yes,3.3,6,22.0
Lets Bake Love,New Delhi,"Bakery, Desserts",600,No,3.0,4,5.0
Mahadev Dhaba,New Delhi,North Indian,100,Yes,2.6,10,26.000000000000004
Sethi's Food Corner,New Delhi,"Chinese, North Indian",550,No,3.3,40,5.999999999999999
Sethi's Restaurant,New Delhi,"North Indian, Chinese, Fast Food",700,Yes,3.4,49,4.857142857142857
Sindhi Kulfi,New Delhi,"Desserts, Ice Cream",100,No,3.0,4,30.0
Sri Kamakshi Vilas,New Delhi,"South Indian, North Indian",400,No,2.7,9,6.750000000000001
The Midnight Hub - C,New Delhi,"North Indian, Chinese, Fast Food",450,Yes,2.6,102,5.777777777777779
Anand Ji,New Delhi,"North Indian, Street Food",200,No,3.8,183,19.0
Happy Hakka,New Delhi,"Chinese, Asian, Thai",650,Yes,3.7,270,5.6923076923076925
Oberoi's,New Delhi,North Indian,600,Yes,3.6,75,6.0
Relax Restaurant,New Delhi,"North Indian, Mughlai",800,Yes,3.5,116,4.375
Aggarwal Sweet Corner,New Delhi,"North Indian, Chinese, Street Food, Mithai",300,Yes,3.4,22,11.333333333333332
Behrouz Biryani,New Delhi,Biryani,600,Yes,3.0,32,5.0
Biryani Blues,New Delhi,"Biryani, Hyderabadi",1000,Yes,3.1,8,3.1
Burger King,New Delhi,"Burger, Fast Food",500,Yes,3.4,45,6.8
Domino's Pizza,New Delhi,"Pizza, Fast Food",700,No,2.5,47,3.571428571428571
Gopal (Sindhi) Restaurant,New Delhi,"North Indian, Mughlai",650,Yes,3.4,59,5.230769230769231
Kabul Delhi,New Delhi,Afghani,550,Yes,2.9,39,5.2727272727272725
Khan Chacha,New Delhi,"Mughlai, North Indian",650,Yes,2.9,31,4.461538461538462
Pizza Hut Delivery,New Delhi,"Italian, Pizza, Fast Food",800,Yes,2.8,54,3.4999999999999996
Punjabi Jaika,New Delhi,"North Indian, Street Food",250,No,3.3,40,13.2
Rozy Restaurant,New Delhi,"North Indian, South Indian, Chinese",500,No,2.6,50,5.2
